OrderID,OrderDate,Category,Product,Region,Channel,PaymentMethod,Quantity,UnitPrice,DiscountPct,GrossSales,NetSales,Profit
101882,2024-01-20,Electronics,Laptop,North,Online,UPI,1,37432.8,0.0,37432.8,37432.8,10817.0
100510,2023-09-24,Electronics,Laptop,East,In-Store,UPI,1,31160.9,0.0,31160.9,31160.9,13113.71
108301,2024-01-07,Beauty,Shampoo,South,Marketplace,Net Banking,1,2281.51,0.0,2281.51,2281.51,508.04
101257,2024-08-27,Apparel,Jeans,North,Marketplace,Cash,1,2761.83,0.0,2761.83,2761.83,693.63
103546,2024-06-22,Beauty,Face Wash,East,In-Store,Debit Card,2,1884.73,10.0,4900.3,4410.27,1331.46
105202,2023-12-27,Electronics,Smartphone,West,In-Store,Net Banking,1,36245.21,0.0,57992.34,57992.34,23886.45
105730,2024-04-14,Apparel,T-Shirt,North,Online,Debit Card,1,715.55,0.0,715.55,715.55,220.69
110888,2024-09-11,Electronics,Bluetooth Speaker,,In-Store,Cash,1,37265.76,15.0,37265.76,31675.9,2551.46
107260,2024-03-02,Home & Kitchen,Vacuum Cleaner,South,In-Store,Net Banking,2,8096.5,0.0,16193.0,16193.0,3386.33
102866,2024-02-27,Groceries,Rice 5kg,South,Marketplace,Credit Card,1,66.67,0.0,66.67,66.67,25.49
103715,2024-04-05,Groceries,Coffee Jar,West,In-Store,UPI,1,223.79,15.0,223.79,190.22,47.84
104945,2024-04-10,Apparel,Jacket,South,In-Store,UPI,1,1190.33,10.0,1190.33,1071.3,128.38
100983,2023-09-06,Apparel,T-Shirt,North,Online,Debit Card,2,1227.16,5.0,2454.32,2331.6,568.46
103066,2024-07-01,groceries,Snack Pack,South,Online,Cash,4,838.19,15.0,3352.76,2849.85,971.26
103524,2023-10-29,Beauty,Shampoo,South,In-Store,Net Banking,1,449.42,0.0,449.42,449.42,102.53
107809,2024-09-01,Beauty,Sunscreen,North,Online,Debit Card,3,2096.12,0.0,6288.36,6288.36,2764.95
110239,2023-06-29,Electronics,Smartwatch,South,Marketplace,UPI,1,4131.63,0.0,4131.63,4131.63,1706.76
111715,2023-08-19,Electronics,Bluetooth Speaker,East,Online,Debit Card,1,31025.44,10.0,31025.44,27922.9,5561.87
101202,2023-11-19,Electronics,Bluetooth Speaker,West,In-Store,Credit Card,1,5602.14,10.0,8963.42,8067.08,1170.67
101478,2024-05-13,Electronics,Laptop,North,In-Store,Net Banking,2,21396.85,0.0,42793.7,42793.7,12465.08
100580,2023-05-09,Apparel,Jeans,North,Online,Debit Card,1,1566.57,0.0,1566.57,1566.57,482.75
101264,2024-05-02,Electronics,Smartphone,East,Online,Cash,2,18511.02,0.0,37022.04,37022.04,16266.17
108185,2024-10-07,Beauty,Lipstick,West,In-Store,Debit Card,2,1147.33,0.0,2294.66,2294.66,540.24
109542,2023-07-29,Groceries,Snack Pack,North,In-Store,UPI,1,755.09,0.0,755.09,755.09,205.8
108639,2024-08-03,Groceries,Rice 5kg,West,In-Store,Debit Card,1,702.26,5.0,702.26,667.15,194.78
111160,2023-07-11,Beauty,Shampoo,North,Online,UPI,3,2135.98,0.0,6407.94,6407.94,2093.68
108581,2023-10-01,Electronics,Laptop,East,In-Store,,1,31999.84,0.0,51199.74,51199.74,10756.32
101396,2024-05-08,Apparel,Sneakers,East,Online,UPI,2,1897.28,15.0,3794.56,3225.38,418.11
102648,2024-05-26,Electronics,Smartphone,East,Online,Debit Card,1,35645.64,15.0,35645.64,30298.79,6948.32
102101,2023-08-21,Apparel,Cap,North,Online,UPI,1,339.43,0.0,339.43,339.43,115.8
109011,2024-06-27,Apparel,T-Shirt,South,In-Store,Net Banking,1,652.37,0.0,652.37,652.37,176.54
110697,2023-04-05,Electronics,Smartwatch,East,Online,Credit Card,4,7803.63,15.0,31214.52,26532.34,3416.73
110243,2024-11-06,Home & Kitchen,Air Purifier,West,Online,Debit Card,1,9068.77,0.0,9068.77,9068.77,2998.1
103144,2024-03-28,Home & Kitchen,Table Lamp,West,In-Store,Debit Card,2,7210.11,25.0,14420.22,10815.16,158.07
106718,2024-12-27,Electronics,Headphones,North,In-Store,Cash,2,28775.21,0.0,92080.67,92080.67,22543.12
106695,2023-03-25,Electronics,Bluetooth Speaker,West,In-Store,UPI,1,25727.78,0.0,25727.78,25727.78,7887.87
105746,2024-03-30,Apparel,Jeans,East,Online,Credit Card,1,3282.85,15.0,3282.85,2790.42,885.13
107727,2023-10-16,Electronics,Smartwatch,East,Online,Net Banking,2,41664.02,5.0,133324.86,126658.62,42382.26
107208,2024-12-30,Apparel,Sneakers,North,Online,Credit Card,1,664.31,0.0,1062.9,1062.9,311.35
111113,2023-04-01,Home & Kitchen,Vacuum Cleaner,North,Online,UPI,1,1569.77,0.0,1569.77,1569.77,575.2
102810,2023-09-29,Home & Kitchen,Cookware Set,North,In-Store,Credit Card,1,6874.23,15.0,6874.23,5843.1,467.37
105769,2023-10-05,Apparel,Cap,North,Online,UPI,1,2331.93,5.0,3731.09,3544.53,623.49
108293,2023-09-21,Home & Kitchen,Cookware Set,South,Online,Debit Card,1,7643.25,10.0,7643.25,6878.93,1065.92
108379,2023-02-27,Groceries,Tea Box,East,Online,Debit Card,1,121.8,25.0,121.8,91.35,-0.28
102336,2024-11-09,Home & Kitchen,Air Purifier,South,Online,Debit Card,2,7018.26,0.0,14036.52,14036.52,3260.97
109351,2023-11-21,Groceries,Rice 5kg,West,In-Store,Credit Card,1,135.73,0.0,135.73,135.73,33.16
110690,2023-11-22,Electronics,Smartphone,West,Marketplace,Credit Card,2,11664.42,0.0,37326.14,37326.14,9270.71
108405,2024-04-08,Home & Kitchen,Blender,East,Marketplace,Cash,1,6846.85,0.0,6846.85,6846.85,2068.29
110226,2024-11-01,Beauty,Lipstick,West,In-Store,UPI,2,2149.23,0.0,4298.46,4298.46,1135.35
107473,2023-01-14,Home & Kitchen,Vacuum Cleaner,North,Online,Cash,1,1713.03,25.0,1713.03,1284.77,-44.08
101491,2023-06-06,Beauty,Face Wash,West,Online,Net Banking,1,1951.3,0.0,2536.69,2536.69,825.26
109588,2024-01-29,Groceries,Cooking Oil 1L,West,In-Store,Net Banking,1,451.2,15.0,451.2,383.52,99.62
106941,2023-07-21,Electronics,Laptop,West,In-Store,Cash,2,30833.62,25.0,61667.24,46250.43,12085.09
105197,2024-11-10,Groceries,Coffee Jar,East,Online,UPI,1,101.86,0.0,101.86,101.86,32.68
110850,2024-12-04,electronics,Smartwatch,North,Online,UPI,1,21729.79,0.0,34767.66,34767.66,13125.12
107234,2023-07-20,home & kitchen,Air Purifier,North,Online,UPI,2,10695.54,5.0,21391.08,20321.53,7818.67
108400,2024-09-24, Groceries ,Tea Box,East,Online,Net Banking,1,303.2,5.0,303.2,288.04,85.06
107061,2024-12-03,Groceries,Snack Pack,East,Online,Debit Card,1,362.43,0.0,362.43,362.43,93.77
106918,2023-05-08,Beauty,Face Wash,East,In-Store,Credit Card,1,746.25,0.0,970.12,970.12,423.98
103913,2023-02-15,Apparel,T-Shirt,South,Online,Net Banking,3,2939.49,5.0,8818.47,8377.55,1517.58
100989,2023-06-08,Electronics,Bluetooth Speaker,East,In-Store,Credit Card,1,2510.28,10.0,2510.28,2259.25,854.19
111677,2024-03-04,Apparel,Cap,West,In-Store,Debit Card,1,424.39,0.0,424.39,424.39,139.69
104115,2024-10-27,Electronics,Headphones,South,Marketplace,UPI,1,27207.23,15.0,43531.57,37001.83,6054.16
100836,2023-03-22,Groceries,Coffee Jar,West,In-Store,Debit Card,1,575.17,0.0,575.17,575.17,187.01
111070,2023-10-29,Home & Kitchen,Air Purifier,North,In-Store,UPI,2,6600.66,0.0,13201.32,13201.32,2782.78
106530,2024-11-01,Electronics,Smartphone,West,In-Store,Debit Card,1,15451.98,25.0,24723.17,18542.38,-975.58
106922,2023-05-01,Home & Kitchen,Vacuum Cleaner,North,Marketplace,Net Banking,1,10269.27,25.0,10269.27,7701.95,1435.79
104782,2023-08-28,Groceries,Rice 5kg,North,Marketplace,Credit Card,1,615.98,0.0,615.98,615.98,257.03
100164,2024-01-08,Apparel,Sneakers,North,Online,Debit Card,1,3402.24,0.0,3402.24,3402.24,729.3
101919,2023-07-25,Home & Kitchen,Cookware Set,North,Online,Credit Card,1,1957.35,20.0,1957.35,1565.88,177.13
108708,2023-05-17,Beauty,Perfume,South,In-Store,Debit Card,1,1225.53,0.0,1593.19,1593.19,611.82
101913,2023-05-26,Groceries,Rice 5kg,North,Online,Cash,1,84.54,0.0,84.54,84.54,26.52
107215,2024-04-26,Groceries,Coffee Jar,South,Online,,2,331.6,20.0,663.2,530.56,37.86
104406,2024-02-19,Home & Kitchen,Table Lamp,West,In-Store,Debit Card,1,7393.73,15.0,7393.73,6284.67,1033.71
109863,2024-12-12,Electronics,Smartwatch,South,In-Store,Cash,2,18870.05,15.0,60384.16,51326.54,17165.2
110465,2023-01-11,Groceries,Cooking Oil 1L,West,Online,Credit Card,1,672.57,0.0,672.57,672.57,182.4
100138,2024-09-10,Electronics,Laptop,East,Online,Net Banking,1,18444.43,15.0,18444.43,15677.77,1609.29
107876,2024-11-21,Groceries,Tea Box,South,In-Store,UPI,4,217.55,5.0,870.2,826.69,132.54
102885,2024-02-06,Home & Kitchen,Air Purifier,East,Online,Debit Card,2,5006.79,0.0,10013.58,10013.58,3906.45
110048,2023-01-10,Home & Kitchen,Air Purifier,West,In-Store,Cash,1,4483.87,0.0,4483.87,4483.87,1187.79
105680,2024-11-13,Apparel,Jeans,North,Online,Credit Card,1,2289.09,15.0,3662.54,3113.16,322.88
101386,2023-04-07,Electronics,Smartwatch,East,In-Store,Cash,1,25515.47,0.0,25515.47,25515.47,9172.07
107179,2023-06-15,Groceries,Tea Box,South,In-Store,UPI,1,662.27,0.0,662.27,662.27,249.28
101021,2023-01-19,Groceries,Coffee Jar,North,Online,Cash,2,43.62,0.0,87.24,87.24,29.03
102078,2024-07-23,Groceries,Tea Box,North,Online,Credit Card,1,493.5,0.0,493.5,493.5,211.89
106992,2024-01-09,Electronics,Smartwatch,North,Marketplace,Debit Card,1,38941.54,0.0,38941.54,38941.54,12928.97
106326,2024-05-25,Electronics,Smartphone,West,In-Store,Debit Card,1,39255.79,5.0,39255.79,37293.0,7929.53
100026,2023-09-26,Electronics,Smartphone,South,Online,UPI,3,16994.55,15.0,50983.65,43336.1,9165.45
100300,2023-04-05,Apparel,Jeans,West,Online,Debit Card,1,1003.37,0.0,1003.37,1003.37,394.88
106982,2024-04-16,Home & Kitchen,Blender,East,In-Store,Debit Card,1,3706.45,0.0,3706.45,3706.45,1202.86
101704,2023-09-22,Groceries,Cooking Oil 1L,East,Marketplace,Debit Card,1,350.91,15.0,350.91,298.27,38.33
104376,2024-11-12,Electronics,Bluetooth Speaker,South,Online,Debit Card,1,39098.95,0.0,62558.32,62558.32,22249.9
110003,2024-09-20,electronics,Bluetooth Speaker,East,Online,Debit Card,1,35971.34,0.0,35971.34,35971.34,15807.03
100359,2024-04-03,Beauty,Face Wash,East,Online,Net Banking,1,127.29,20.0,165.48,132.38,8.78
101957,2024-01-22,Apparel,Jacket,North,Online,Credit Card,1,2640.78,0.0,2640.78,2640.78,540.14
108348,2024-08-04,Electronics,Laptop,South,In-Store,Credit Card,1,7117.84,10.0,7117.84,6406.06,1427.44
100508,2024-01-28,Electronics,Headphones,East,Online,Net Banking,2,29014.93,0.0,58029.86,58029.86,12088.44
102215,2023-12-31,Beauty,Face Wash,South,Online,Cash,1,1486.95,0.0,1486.95,1486.95,337.72
110819,2024-05-14,Apparel,Cap,West,Online,Cash,2,329.42,0.0,658.84,658.84,226.87
100791,2024-03-06,Beauty,Sunscreen,North,Online,Debit Card,1,2445.15,5.0,2445.15,2322.89,588.96
109163,2024-04-17,Electronics,Smartphone,West,Online,Net Banking,2,19415.12,0.0,38830.24,38830.24,14267.22
102522,2023-03-25,Home & Kitchen,Vacuum Cleaner,East,Online,UPI,2,8738.88,0.0,17477.76,17477.76,5527.42
109304,2023-12-23,Home & Kitchen,Air Purifier,South,In-Store,Cash,1,3498.1,20.0,3498.1,2798.48,3.39
107340,2023-04-15,Home & Kitchen,Blender,West,Online,Net Banking,2,2540.61,10.0,5081.22,4573.1,1738.11
102850,2024-06-16,Electronics,Laptop,West,Online,UPI,1,14420.3,0.0,14420.3,14420.3,5094.74
111583,2024-07-26,Groceries,Cooking Oil 1L,North,Online,Credit Card,1,893.3,10.0,893.3,803.97,145.99
101513,2024-06-11,Groceries,Cooking Oil 1L,North,In-Store,Net Banking,2,677.43,0.0,1354.86,1354.86,604.51
108162,2023-04-05,Electronics,Smartwatch,East,Marketplace,Debit Card,2,17623.1,5.0,35246.2,33483.89,10389.34
101869,2024-09-03,Home & Kitchen,Cookware Set,East,Online,Credit Card,1,10801.75,0.0,10801.75,10801.75,4503.37
111650,2023-12-18,Electronics,Smartphone,East,In-Store,Debit Card,3,24355.08,10.0,116904.38,105213.95,27035.18
102908,2023-11-26,Home & Kitchen,Blender,North,In-Store,Cash,1,5710.04,0.0,5710.04,5710.04,1461.87
106444,2024-05-27,Beauty,Perfume,West,Online,UPI,2,1741.17,5.0,4527.04,4300.69,1592.98
108990,2023-08-22,Electronics,Smartwatch,North,Online,Credit Card,1,19274.68,5.0,19274.68,18310.95,5459.72
111513,2024-09-11,Groceries,Coffee Jar,North,Online,Debit Card,1,368.65,10.0,368.65,331.78,116.78
109527,2023-02-05,Apparel,Sneakers,South,Online,Debit Card,1,2225.77,0.0,2225.77,2225.77,920.54
101274,2023-10-23, Groceries ,Snack Pack,North,Marketplace,Credit Card,1,480.24,0.0,480.24,480.24,192.55
107383,2024-01-02,Groceries,Rice 5kg,West,In-Store,Debit Card,1,225.43,0.0,225.43,225.43,75.07
105845,2024-02-17,Groceries,Rice 5kg,,Online,Debit Card,1,761.62,0.0,761.62,761.62,265.99
109986,2024-11-20,Groceries,Tea Box,East,Marketplace,Net Banking,2,863.09,0.0,1726.18,1726.18,486.77
108267,2024-03-05,Groceries,Snack Pack,West,In-Store,Debit Card,1,276.39,0.0,276.39,276.39,113.42
100993,2024-05-02,Groceries,Tea Box,South,In-Store,UPI,2,640.98,0.0,1281.96,1281.96,465.01
104120,2024-12-22,Electronics,Smartphone,West,Marketplace,Cash,2,7219.87,0.0,23103.58,23103.58,8541.41
102924,2024-08-19,Home & Kitchen,Air Purifier,East,In-Store,UPI,1,4724.22,0.0,4724.22,4724.22,1246.85
108765,2023-03-04,Home & Kitchen,Vacuum Cleaner,South,Marketplace,Credit Card,1,3356.61,0.0,3356.61,3356.61,693.58
105804,2023-02-13,Electronics,Laptop,South,Online,Cash,1,19156.29,15.0,19156.29,16282.85,4280.08
105364,2024-07-15,Beauty,Face Wash,North,Online,UPI,1,1048.42,10.0,1048.42,943.58,352.42
105250,2023-12-12,Apparel,Sneakers,West,Online,Credit Card,1,2054.31,10.0,3286.9,2958.21,360.65
104808,2023-09-02,Electronics,Laptop,East,Online,Debit Card,2,13748.66,5.0,27497.32,26122.45,6194.81
107773,2024-02-27,Apparel,Cap,North,In-Store,Credit Card,1,2120.44,15.0,2120.44,1802.37,335.53
100145,2023-06-18,Electronics,Smartwatch,East,Online,Debit Card,1,2001.45,0.0,2001.45,2001.45,675.72
102537,2024-12-16,Beauty,Lipstick,South,Online,Net Banking,1,652.29,5.0,652.29,619.68,181.85
109199,2024-05-29,Electronics,Laptop,North,Marketplace,Debit Card,1,26338.59,20.0,26338.59,21070.87,6491.26
100578,2024-02-16,Beauty,Perfume,South,In-Store,Debit Card,1,1425.55,0.0,1425.55,1425.55,365.69
105351,2023-08-13,Beauty,Lipstick,North,In-Store,Cash,1,422.36,5.0,422.36,401.24,140.34
110975,2024-10-02,Beauty,Perfume,North,Marketplace,Net Banking,1,1522.61,0.0,1522.61,1522.61,381.35
100127,2023-05-08,Groceries,Coffee Jar,East,Online,Credit Card,1,275.15,0.0,275.15,275.15,75.32
102811,2023-10-22,Apparel,Sneakers,South,Marketplace,UPI,1,2272.95,0.0,3636.72,3636.72,1576.44
108614,2023-05-08,Electronics,Laptop,South,Online,Cash,1,24956.06,0.0,24956.06,24956.06,6809.07
107750,2024-06-07,Electronics,Laptop,East,Online,Net Banking,1,15623.0,0.0,15623.0,15623.0,4718.5
109789,2023-12-12,Electronics,Smartwatch,North,Online,Credit Card,2,23050.25,0.0,73760.8,73760.8,22261.21
105372,2023-01-08,Apparel,Sneakers,East,In-Store,Cash,1,2954.63,10.0,2954.63,2659.17,963.01
109931,2023-06-21,Home & Kitchen,Vacuum Cleaner,South,In-Store,Net Banking,1,6734.77,20.0,6734.77,5387.82,188.23
100503,2023-07-27,Beauty,Face Wash,South,Online,UPI,4,1974.62,0.0,7898.48,7898.48,2787.65
103560,2023-07-14,Apparel,T-Shirt,,Online,Net Banking,1,2311.55,0.0,2311.55,2311.55,733.8
106678,2024-05-22,Apparel,Sneakers,West,Online,Credit Card,1,1650.82,5.0,1650.82,1568.28,520.68
107365,2023-07-06,Apparel,Jacket,West,Online,Debit Card,2,669.12,15.0,1338.24,1137.5,370.65
102849,2024-05-03,Groceries,Cooking Oil 1L,East,Online,Debit Card,3,780.39,0.0,2341.17,2341.17,959.81
106853,2023-01-26,Electronics,Laptop,North,Online,Credit Card,1,12109.2,0.0,12109.2,12109.2,5192.13
103067,2023-04-03,Groceries,Snack Pack,West,Online,UPI,1,893.28,15.0,893.28,759.29,236.93
102306,2024-06-01,Apparel,T-Shirt,East,Online,Net Banking,1,1578.66,0.0,1578.66,1578.66,660.12
102637,2023-06-30,Home & Kitchen,Vacuum Cleaner,West,Online,Net Banking,2,8435.5,5.0,16871.0,16027.45,6456.1
110007,2023-01-07,Electronics,Headphones,West,Online,Debit Card,1,20455.35,5.0,20455.35,19432.58,7453.09
104392,2024-06-17,Electronics,Bluetooth Speaker,West,Online,UPI,1,27284.2,0.0,27284.2,27284.2,5746.05
110354,2024-12-05,Electronics,Smartwatch,South,In-Store,Debit Card,2,35705.31,0.0,114256.99,114256.99,34888.04
103369,2024-07-21,Home & Kitchen,Vacuum Cleaner,North,Online,UPI,4,2461.45,5.0,9845.8,9353.51,1612.55
102869,2023-06-01,Groceries,Cooking Oil 1L,East,Online,UPI,1,809.68,0.0,809.68,809.68,275.17
103601,2024-10-19,Groceries,Snack Pack,South,Online,Cash,2,538.83,0.0,1077.66,1077.66,238.38
104151,2023-10-11,Electronics,Bluetooth Speaker,North,Online,Cash,1,34711.89,0.0,55539.02,55539.02,22339.81
100893,2024-07-13,Home & Kitchen,Air Purifier,East,In-Store,Debit Card,1,2493.79,25.0,2493.79,1870.34,-123.77
111042,2024-08-08,Groceries,Rice 5kg,West,Online,Credit Card,1,831.18,5.0,831.18,789.62,156.25
103387,2024-06-07,Groceries,Cooking Oil 1L,South,Online,Cash,1,359.28,0.0,359.28,359.28,147.13
103603,2024-11-18,Beauty,Lipstick,East,Online,,1,995.5,0.0,995.5,995.5,414.01
106165,2023-11-28,Apparel,Sneakers,East,In-Store,Cash,1,3337.33,0.0,5339.73,5339.73,2051.3
106502,2024-02-16,groceries,Coffee Jar,West,In-Store,Debit Card,2,531.91,10.0,1063.82,957.44,282.6
100281,2023-04-30,Groceries,Rice 5kg,West,In-Store,Net Banking,3,827.24,0.0,2481.72,2481.72,579.31
107434,2023-04-01,Groceries,Snack Pack,West,Online,Net Banking,1,680.31,0.0,680.31,680.31,151.73
108357,2023-05-22,Beauty,Perfume,North,Online,UPI,1,655.09,0.0,851.62,851.62,382.42
111777,2023-04-28,Electronics,Bluetooth Speaker,East,In-Store,UPI,2,11667.94,5.0,23335.88,22169.09,6938.81
100110,2023-12-07,Apparel,Jeans,West,Online,Debit Card,1,2817.07,0.0,4507.31,4507.31,1847.33
109937,2024-07-02,Electronics,Headphones,East,In-Store,Debit Card,1,11581.93,0.0,11581.93,11581.93,3855.23
105669,2023-01-07,Electronics,Smartphone,South,Marketplace,Net Banking,1,9676.27,0.0,9676.27,9676.27,1953.49
101715,2023-12-14,Electronics,Smartwatch,East,Online,Cash,1,7054.9,0.0,11287.84,11287.84,4986.42
104378,2024-05-29,Beauty,Face Wash,West,Online,Credit Card,1,556.12,0.0,722.96,722.96,161.97
104055,2024-12-09,Home & Kitchen,Cookware Set,West,In-Store,Net Banking,2,6512.4,0.0,13024.8,13024.8,2787.15
106386,2024-01-11,Electronics,Bluetooth Speaker,East,In-Store,Cash,1,4432.42,0.0,4432.42,4432.42,1073.23
103835,2023-01-10,Groceries,Cooking Oil 1L,South,Online,Cash,2,683.24,10.0,1366.48,1229.83,303.35
106469,2023-12-03,Electronics,Laptop,South,In-Store,Debit Card,1,41167.84,10.0,65868.54,59281.69,19044.2
105121,2023-08-31,Home & Kitchen,Air Purifier,East,In-Store,Net Banking,2,7007.08,0.0,14014.16,14014.16,3506.58
111853,2023-05-18,Electronics,Smartphone,South,Online,Credit Card,2,44882.17,0.0,89764.34,89764.34,31607.72
110768,2023-12-06,Apparel,Sneakers,North,In-Store,Cash,1,2098.59,5.0,3357.74,3189.86,1067.79
101890,2023-11-06,Home & Kitchen,Table Lamp,East,In-Store,Debit Card,3,6496.84,0.0,19490.52,19490.52,5180.05
108568,2024-11-11,Groceries,Snack Pack,East,Online,UPI,3,537.29,5.0,1611.87,1531.28,395.83
110981,2024-08-05,Apparel,T-Shirt,East,Online,Net Banking,2,890.48,0.0,1780.96,1780.96,761.91
103170,2023-01-13,Groceries,Cooking Oil 1L,North,Online,Cash,1,673.41,0.0,673.41,673.41,279.83
105191,2024-03-11,Groceries,Rice 5kg,North,In-Store,Credit Card,2,511.5,0.0,1023.0,1023.0,448.72
103214,2024-01-28,Apparel,Jacket,North,In-Store,Debit Card,2,2628.52,0.0,5257.04,5257.04,2254.32
107123,2024-06-06,Apparel,Cap,West,Online,Cash,1,2861.33,0.0,2861.33,2861.33,1097.45
109112,2023-10-26,apparel,Jacket,,In-Store,UPI,1,756.18,15.0,1209.89,1028.4,248.06
104571,2023-04-13,Home & Kitchen,Air Purifier,North,Online,UPI,1,7122.34,10.0,7122.34,6410.11,2396.59
104738,2023-04-05,Electronics,Headphones,North,Online,Net Banking,1,14827.17,0.0,14827.17,14827.17,3062.76
106304,2023-07-09,Home & Kitchen,Table Lamp,South,In-Store,,3,3614.46,0.0,10843.38,10843.38,2267.35
107448,2023-07-26,Electronics,Headphones,,Online,UPI,1,9894.44,0.0,9894.44,9894.44,3657.51
105874,2023-09-19,Home & Kitchen,Cookware Set,North,Online,Cash,2,1161.38,0.0,2322.76,2322.76,737.03
105736,2023-01-07,Apparel,Sneakers,East,In-Store,Cash,1,1136.45,0.0,1136.45,1136.45,294.1
104278,2023-02-03,Electronics,Headphones,,In-Store,Net Banking,1,6822.92,10.0,6822.92,6140.63,2006.03
103150,2023-03-03,Beauty,Lipstick,North,In-Store,UPI,1,785.3,10.0,785.3,706.77,257.81
108637,2023-05-23,Groceries,Rice 5kg,North,Online,Net Banking,1,831.08,10.0,831.08,747.97,84.52
102061,2024-02-19, Electronics ,Bluetooth Speaker,North,Online,Net Banking,1,14308.09,0.0,14308.09,14308.09,6045.73
100184,2023-03-18,Electronics,Smartwatch,North,Online,Net Banking,1,44989.63,0.0,44989.63,44989.63,9789.38
104075,2023-01-01,Beauty,Face Wash,South,Online,UPI,1,860.89,15.0,860.89,731.76,242.02
106237,2023-08-02,Apparel,Jeans,North,Marketplace,UPI,3,797.11,0.0,2391.33,2391.33,493.49
108003,2024-03-09,Groceries,Tea Box,West,Online,Cash,2,894.09,0.0,1788.18,1788.18,778.14
108322,2024-12-05,Groceries,Rice 5kg,West,Online,Cash,1,61.09,0.0,61.09,61.09,14.04
110940,2024-10-04,Apparel,T-Shirt,West,Online,Credit Card,1,2761.41,10.0,4418.26,3976.43,1399.75
110757,2024-08-04,Electronics,Smartphone,East,Online,Cash,1,40918.43,0.0,40918.43,40918.43,15708.13
109093,2024-04-18,Apparel,T-Shirt,South,Online,Credit Card,2,2268.08,0.0,4536.16,4536.16,1598.46
103186,2024-07-23,Groceries,Tea Box,South,Online,Debit Card,1,129.93,10.0,129.93,116.94,34.93
104648,2023-01-23,Electronics,Smartphone,South,Marketplace,Debit Card,2,34850.76,0.0,69701.52,69701.52,31324.71
106793,2024-10-09,Electronics,Headphones,East,In-Store,Debit Card,1,14253.63,15.0,22805.81,19384.94,1297.66
107412,2023-05-24,Home & Kitchen,Blender,East,Marketplace,Credit Card,1,7303.91,0.0,7303.91,7303.91,2988.01
106862,2024-03-08,Electronics,Laptop,North,Online,Credit Card,2,24890.19,0.0,49780.38,49780.38,11369.49
111709,2023-03-27,Home & Kitchen,Cookware Set,,Online,Credit Card,1,3809.41,5.0,3809.41,3618.94,709.25
106342,2024-12-24,Apparel,T-Shirt,West,Marketplace,Cash,1,2674.03,0.0,4278.45,4278.45,1716.0
104872,2023-11-23,Beauty,Face Wash,East,In-Store,Credit Card,3,1199.33,5.0,3597.99,3418.09,1330.73
108176,2024-12-14,Apparel,Sneakers,South,Online,Cash,1,2935.62,10.0,4696.99,4227.29,1608.62
101881,2023-09-15,Electronics,Laptop,South,In-Store,Net Banking,2,35231.75,0.0,70463.5,70463.5,16377.97
100904,2024-01-05,Groceries,Snack Pack,South,Online,Debit Card,1,663.14,5.0,663.14,629.98,151.47
102376,2024-01-16,Home & Kitchen,Blender,West,Online,Credit Card,1,11703.19,25.0,11703.19,8777.39,1447.79
103092,2023-06-15,Groceries,Cooking Oil 1L,East,Online,Net Banking,1,411.76,0.0,411.76,411.76,169.36
103587,2023-03-11,Home & Kitchen,Cookware Set,North,In-Store,UPI,1,3991.05,0.0,3991.05,3991.05,1660.74
107533,2023-08-09, Apparel ,Jacket,South,In-Store,Net Banking,1,1427.67,10.0,1427.67,1284.9,377.4
106614,2024-10-01,Beauty,Perfume,West,In-Store,Debit Card,1,2137.29,0.0,2137.29,2137.29,473.44
109918,2023-01-11,Home & Kitchen,Blender,South,In-Store,Cash,1,10081.31,5.0,10081.31,9577.24,1636.66
110817,2024-07-11,Electronics,Smartphone,North,Marketplace,Net Banking,1,31140.46,5.0,31140.46,29583.44,9225.05
103406,2024-08-15,Home & Kitchen,Table Lamp,,In-Store,Credit Card,1,6579.06,10.0,6579.06,5921.15,1718.44
109966,2023-03-25,Home & Kitchen,Vacuum Cleaner,West,Online,Debit Card,3,3292.07,0.0,9876.21,9876.21,2444.34
104601,2024-04-16,Groceries,Tea Box,North,Online,Debit Card,1,614.87,0.0,614.87,614.87,125.93
105941,2024-04-24,Electronics,Smartphone,West,Online,Credit Card,3,1002.2,0.0,3006.6,3006.6,1108.33
109271,2023-05-06,Electronics,Laptop,North,Online,Credit Card,2,1568.72,25.0,3137.44,2353.08,70.81
106998,2023-10-06,Electronics,Smartphone,,Marketplace,UPI,1,5644.76,20.0,9031.62,7225.29,199.95
101579,2024-07-28,Home & Kitchen,Vacuum Cleaner,North,Online,Debit Card,2,11131.27,0.0,22262.54,22262.54,9957.06
100453,2023-05-30,Groceries,Snack Pack,East,Online,Net Banking,2,738.21,20.0,1476.42,1181.14,269.25
101221,2024-03-22,Apparel,Cap,North,Online,Debit Card,1,655.79,5.0,655.79,623.0,184.76
110061,2024-11-07,Electronics,Headphones,West,In-Store,Net Banking,1,40417.42,25.0,64667.87,48500.9,6479.31
107467,2024-03-31,Beauty,Perfume,North,In-Store,Cash,2,503.87,0.0,1007.74,1007.74,417.51
102511,2024-06-30,Apparel,Jeans,West,Marketplace,Cash,1,1449.39,0.0,1449.39,1449.39,308.02
101171,2024-08-30,Beauty,Sunscreen,West,Online,Debit Card,1,412.67,0.0,412.67,412.67,164.47
102722,2024-08-12,Beauty,Perfume,North,Online,Credit Card,1,1702.36,0.0,1702.36,1702.36,545.71
